Ürün,Ağırlık,Ana Grup,Endeks_2024-12-31,Endeks_2025-01-06,Endeks_2025-01-07,Endeks_2025-01-09,Endeks_2025-01-10,Endeks_2025-01-11,Endeks_2025-01-12,Endeks_2025-01-13,Endeks_2025-01-14,Endeks_2025-01-15,Endeks_2025-01-16,Endeks_2025-01-17,Endeks_2025-01-18,Endeks_2025-01-19,Endeks_2025-01-20,Endeks_2025-01-21,Endeks_2025-01-22,Endeks_2025-01-23,Endeks_2025-01-24,Endeks_2025-01-25,Endeks_2025-01-26,Endeks_2025-01-27,Endeks_2025-01-28,Endeks_2025-01-29,Endeks_2025-01-30,Endeks_2025-01-31,Endeks_2025-02-01,Endeks_2025-02-02,Endeks_2025-02-03,Endeks_2025-02-04,Endeks_2025-02-05,Endeks_2025-02-06,Endeks_2025-02-07,Endeks_2025-02-08,Endeks_2025-02-09,Endeks_2025-02-10,Endeks_2025-02-11,Endeks_2025-02-12,Endeks_2025-02-13,Endeks_2025-02-14,Endeks_2025-02-15,Endeks_2025-02-16,Endeks_2025-02-17,Endeks_2025-02-18,Endeks_2025-02-19,Endeks_2025-02-20,Endeks_2025-02-21,Endeks_2025-02-22,Endeks_2025-02-23,Endeks_2025-02-24,Endeks_2025-02-25,Endeks_2025-02-26,Endeks_2025-02-27,Endeks_2025-02-28,Endeks_2025-03-01,Endeks_2025-03-02,Endeks_2025-03-03,Endeks_2025-03-04,Endeks_2025-03-05,Endeks_2025-03-06,Endeks_2025-03-07,Endeks_2025-03-08,Endeks_2025-03-09,Endeks_2025-03-10,Endeks_2025-03-11,Endeks_2025-03-12,Endeks_2025-03-13,Endeks_2025-03-14,Endeks_2025-03-15,Endeks_2025-03-16,Endeks_2025-03-17,Endeks_2025-03-18,Endeks_2025-03-19,Endeks_2025-03-20,Endeks_2025-03-21,Endeks_2025-03-22,Endeks_2025-03-23,Endeks_2025-03-24,Endeks_2025-03-25,Endeks_2025-03-26,Endeks_2025-03-27,Endeks_2025-03-28,Endeks_2025-03-29,Endeks_2025-03-30,Endeks_2025-03-31,Endeks_2025-04-01,Endeks_2025-04-02,Endeks_2025-04-03,Endeks_2025-04-04,Endeks_2025-04-05,Endeks_2025-04-06,Endeks_2025-04-07,Endeks_2025-04-08,Endeks_2025-04-09,Endeks_2025-04-10,Endeks_2025-04-11,Endeks_2025-04-12,Endeks_2025-04-13,Endeks_2025-04-14,Endeks_2025-04-15,Endeks_2025-04-16,Endeks_2025-04-17,Endeks_2025-04-18,Endeks_2025-04-19,Endeks_2025-04-20,Endeks_2025-04-21,Endeks_2025-04-22,Endeks_2025-04-23,Endeks_2025-04-24,Endeks_2025-04-25,Endeks_2025-04-26,Endeks_2025-04-27,Endeks_2025-04-28,Endeks_2025-04-29,Endeks_2025-04-30,Endeks_2025-05-01,Endeks_2025-05-02,Endeks_2025-05-03
Ayakkabı (Kadın için),0.002333087703783108,Giyim ve ayakkabı,100.0,100.0,100.0,100.00052169762048,100.00144570573708,100.00144570573708,100.00144570573708,100.00144570573708,99.96288179941172,99.95151699342928,99.87208723705402,99.89185019544776,99.89667069762216,99.91552542497472,99.84837094024796,100.19522591763617,100.13100516737352,100.24398897386584,100.3786304895406,100.36642567434475,100.3973792726897,100.44017162866244,100.74721078050976,100.41576411574704,100.36389369988454,100.29743177069896,100.38364453937714,100.52418353461914,100.43327040664896,100.62853647681172,100.64917879201576,100.7168371951732,101.23502979413314,101.19542982505914,101.31250800471284,101.4893026854231,101.54763500341592,101.55715930429898,101.28886984231164,101.28886984231164,101.28886984231164,101.28886984231164,101.28886984231164,102.7587639522856,102.5798155600722,103.86975799279188,104.56682454291808,104.40328882289282,104.637017664774,104.6522247718552,107.3289485821498,107.3289485821498,107.34070543350268,107.29218233191864,107.37858225659367,107.33451180252624,107.24772593429758,107.40953917301134,107.61258902966802,107.7310480132492,107.65019057727058,107.5433990898705,107.43775976240764,107.43361451937623,107.41096879629748,106.13916004718018,105.48006918566983,105.05778770952703,104.7683596181774,104.7193932230307,104.6073153955044,104.90359924228363,106.6277535303436,107.03609694817288,107.3179693344568,107.5128425993804,107.59931025034004,107.78002720049037,107.95110937092494,107.73108536714491,107.7638908283673,107.8446844468904,107.95584385951769,107.95584385951769,107.95584385951769,108.37472888133554,108.3367777738519,108.20415161528756,108.06544173948944,107.9951241171652,107.8485149414468,107.9254805871002,108.19452439890722,108.95078713857208,108.92500680511988,108.77972479583308,109.30079803156752,109.5137943614524,109.69577553251727,110.21910273581948,108.71958551402956,108.13965232093328,107.86539139294848,107.66600583298828,107.60240714914973,107.5141191685466,109.98832979545232,109.46799089232088,109.23766751001226,109.34962413408404,109.36988363760288,109.01562587027752,108.89392992772189,108.79861433130692,108.73972684896928,108.81225677748692,108.65569136826431,108.50549823131833
Ayakkabı (Çocuk için),0.0005709770573762764,Giyim ve ayakkabı,100.0,100.0,100.01076633913172,100.2431049548977,100.36739527753105,100.36739338406686,100.1483958161613,100.1183835234066,100.13221317869107,100.06479152638332,99.98532625245132,100.0314143059507,99.90333371476272,99.90755464787031,99.87912198570982,100.1127644072404,100.18082950466412,100.93010560205954,100.3235572493149,100.44576173639716,100.67802848229672,100.82769444806723,101.296687148349,99.04706600131168,99.06495153679302,99.91935302049974,99.9643325729362,98.54727343294805,99.09562698328388,99.21146408764872,98.81567302887714,99.73014928752528,99.7538163823925,99.84152518338996,99.97732866851658,100.16070374952568,100.76089881460588,100.8185698749598,100.95255925492776,100.95255925492776,100.95255925492776,100.95255925492776,100.95255925492776,101.10023471863452,101.01731183972488,102.47009999651796,102.9931018433526,102.8774634489681,103.10833207920048,103.15765067407914,105.15003010350472,105.15003010350472,105.2230863506408,105.22935531512516,105.23952121072284,105.1348616870294,105.1499037071526,105.2108683682101,104.83105929228503,104.81383761908177,104.77813185157748,104.97089120847056,105.16985861718236,105.16413422200026,105.01225951122852,104.6460528848185,104.3162551440626,104.06190043307552,104.06190043307552,104.07164204478742,104.97695351243826,104.95464249725948,104.49027528942766,104.595219947801,104.63645958541544,104.7507745184176,104.82688580629366,104.90697941599454,105.19516816188492,105.31677749917444,105.24940003011478,105.29223107859818,105.53399996843616,105.53399996843616,105.53399996843616,105.47951215529793,105.3262331218337,105.23588885851656,105.2711203255242,105.248627081944,105.09112064897498,105.25007112690167,105.24628511726964,105.40168255910206,105.00238695234124,104.84450526957008,105.8520438830782,106.16882325885592,106.1456001497913,106.99983870497782,105.16335609227689,104.672688913704,104.56965772785922,104.65020342134596,104.6082513284238,104.84913714750644,106.12582473865902,105.88629274415642,105.93143434906207,105.68213937025534,105.59206815206753,105.43883179316396,105.4852795989911,105.62658444517103,105.26409868370445,104.87046314630255,104.82836232416771,104.5828732449272
Ayakkabı Tamiri (Erkek),6.104722912053574e-05,Giyim ve ayakkabı,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,112.1497337569052,112.1497337569052,112.1497337569052,112.1497337569052,112.1497337569052,112.1497337569052,112.1497337569052,112.1497337569052,112.1497337569052,112.1497337569052,112.1497337569052,112.1497337569052,112.1497337569052,112.1497337569052,112.1497337569052,112.1497337569052,112.1497337569052,112.1497337569052,112.1497337569052,112.1497337569052,112.1497337569052,112.11284297816324,112.11284297816324,112.11284297816324,112.11284297816324,112.11284297816324,112.11284297816324,112.11284297816324,112.11284297816324,113.67160050803967,113.67160050803967,113.67160050803967,113.67160050803967,113.67160050803967,113.67160050803967,113.67160050803967,119.32908995604988,119.32908995604988,119.32908995604988,119.32908995604988,119.32908995604988,119.32908995604988,119.32908995604988,119.32908995604988,119.32908995604988,119.32908995604988,119.32908995604988,119.32908995604988,119.32908995604988,119.32908995604988,111.19474966633716,111.19474966633716,111.19474966633716,111.19474966633716,111.19474966633716,111.19474966633716,111.19474966633716,111.19474966633716,111.19474966633716,111.19474966633716,111.19474966633716,111.19474966633716,111.19474966633716,111.19474966633716,111.19474966633716,111.19474966633716,111.19474966633716,111.19474966633716,111.19474966633716,111.19474966633716,111.19474966633716,116.96458929125076,116.96458929125076,116.96458929125076,116.96458929125076,116.96458929125076,116.96458929125076,114.66941927969528,114.66941927969528,114.66941927969528,114.66941927969528,114.66941927969528,114.66941927969528,114.66941927969528,114.66941927969528,114.66941927969528,114.66941927969528,114.66941927969528,114.66941927969528,114.66941927969528,114.66941927969528,114.66941927969528,114.66941927969528,114.66941927969528,114.66941927969528
Ayran,0.0004994422959914087,Gıda ve alkolsüz içecekler,100.0,100.41653225561392,100.49511910694441,100.52502847840879,101.5800007935797,102.0695109326373,102.0695109326373,104.56345912833291,104.56345912833291,107.07118164487271,107.50817047550723,107.50817047550723,107.50817047550723,107.50817047550723,108.20286128857268,108.20286128857268,108.20286128857268,108.77170270199659,113.01358217837216,114.51682586020682,114.51682586020682,114.83492815426293,115.48099969428942,115.9663953927101,116.22446788593774,116.60716460022161,116.84078302615875,116.84078302615875,116.84078302615875,116.84073636005996,116.84073636005996,118.07620117346976,117.70380423683413,117.84530029220682,117.8449355649246,117.84891308384418,118.62095942586468,118.53452200097338,118.53452200097338,118.82873562379773,119.17326264313171,119.51688148692581,119.51688148692581,119.96325639443998,119.40036460891963,119.40036460891963,119.48618504615763,119.23580979902006,119.2697806940282,119.28474757050869,119.35955421382434,119.4664872402902,119.45454991319708,119.45191552928043,119.50275830796579,119.52056117356598,119.53327989938516,119.59709382318597,119.91765485529613,119.71155628046377,119.71889940729923,119.74998062334699,119.75000930185527,119.73984360327843,119.81102134783295,120.07283078589327,120.08478767348056,120.0601586393748,120.04764863895187,120.05359913750364,119.89741368942117,119.9514957540531,119.97560021398218,120.11266847568267,120.10570736998358,119.70486334052211,119.70462358527239,119.71521056655934,119.71611547333556,119.72478860338703,119.96222388010882,119.96343402411196,119.96423575192976,119.96423575192976,119.96423575192976,119.96527539888811,119.96654278886989,120.41751190163828,120.41462371308205,120.41361357447882,120.41509076458388,120.41464661182096,120.41523235526324,120.41830048752892,120.59099979704058,120.58981726910396,120.53774970916919,120.53774970916919,120.53370391024067,120.5425378056781,120.54875686057183,120.54875686057183,120.53942927984482,120.18878773891267,120.18878773891267,120.18878773891267,120.18878773891267,120.18878773891267,120.4126393560764,119.99519238124302,119.99519238124302,119.99519238124302,119.99519238124302,119.99519238124302,120.25253939218811,120.4630189725431,120.53455036935124,120.50744001589023
Ayran (Servis edilen),0.0014829099113785444,Lokanta ve oteller,100.0,100.0,99.99999999999996,103.23803448927428,103.23803448927428,103.23803448927428,103.23803448927428,103.23803448927428,103.23803448927428,103.23803448927428,103.23803448927428,103.2352639660674,100.80092816827012,97.44793150155188,97.44793150155188,97.44793150155188,97.44793150155188,97.44793150155188,97.44793150155188,92.88390408152247,97.70940426048388,97.70940426048386,97.70940426048386,97.70940426048386,93.1331306201092,97.97157860438138,93.38302588454413,98.2344564157406,98.2344564157406,93.6335916691556,98.4980395821088,93.88482977308658,98.76232999609792,98.7623299960979,98.7623299960979,98.7623299960979,94.13674200030752,99.02732955539815,97.20993625040124,99.25090959916892,93.65945586033826,93.65945586033826,88.20667932052405,83.07135894912368,83.04403327459795,78.20927791272067,73.65599803424035,69.36780636786335,65.32926969576172,61.52585330936464,57.94386869888793,57.94386869888793,57.94386869888793,57.94386869888793,57.94386869888793,57.94386869888793,57.94386869888793,57.94386869888793,57.94386869888793,57.94386869888793,57.94386869888793,57.94386869888793,57.94386869888793,57.94386869888793,57.94386869888793,57.94386869888793,57.94386869888793,57.94386869888793,57.94386869888793,57.94386869888793,57.94386869888793,57.94386869888793,57.94386869888793,57.94386869888793,57.94386869888793,57.94386869888793,57.94386869888793,57.94386869888793,57.94386869888793,57.94386869888793,57.94386869888793,57.94386869888793,59.2181217173221,59.2181217173221,59.2181217173221,59.2181217173221,59.2181217173221,59.2181217173221,59.2181217173221,59.2181217173221,59.2181217173221,59.2181217173221,59.2181217173221,59.2181217173221,59.2181217173221,59.2181217173221,59.2181217173221,59.2181217173221,59.2181217173221,59.2181217173221,59.2181217173221,59.2181217173221,59.2181217173221,59.2181217173221,59.2181217173221,59.2181217173221,59.2181217173221,59.2181217173221,59.2181217173221,59.2181217173221,59.2181217173221,59.2181217173221,59.2181217173221,59.2181217173221,59.2181217173221,59.2181217173221,59.2181217173221,59.2181217173221
Ayva,0.00027703794883521406,Gıda ve alkolsüz içecekler,100.0,99.84813808602357,99.84813808602357,117.74807250470394,113.42343062397818,113.42343062397818,104.3283696760114,104.3283696760114,104.3283696760114,104.3283696760114,104.3283696760114,104.3283696760114,104.3283696760114,104.3283696760114,104.3283696760114,104.3283696760114,100.15523488897094,100.15523488897094,104.66120253772931,104.66120253772931,104.66120253772931,104.22511419382205,117.60265630857202,117.27323710322588,117.27323710322588,117.27323710322588,117.27323710322588,117.27323710322588,117.27323710322588,117.27282224510083,114.4739601129005,114.4739601129005,114.4739601129005,115.36047800738129,115.36047800738129,115.36047800738129,114.951348702435,114.99184111251282,115.01395241298171,115.00816203190195,115.02247648881936,115.027532593721,115.03970624052127,115.48565357746361,115.72479725279561,115.72479725279561,115.83940959756846,115.76015304128984,115.81630546241657,115.84390515351011,116.07173889037013,116.29497293797839,116.26628501838327,114.56087100302656,114.70249298028077,114.74749071772221,114.7819426225497,114.96813158295562,115.67936733757247,115.89186828537721,115.91739543521288,116.0254612447867,116.02556102371138,115.99019226974394,116.26254008739298,116.39352306541642,113.522377712778,111.3711279919408,114.81624367838508,114.8387238760642,114.77658373701165,114.98108398429892,117.05035680474856,117.0297100787948,117.00291946662284,116.82658327726543,116.82427262224763,117.81251842710756,117.82131235804796,117.86399163981687,117.8632707184019,117.87516042214664,114.74243964164712,114.74243964164712,114.74243964164712,115.04535384218026,119.51585362743108,120.16069668944142,120.13187640046479,120.12179873364236,165.24233038142043,148.70683853375982,148.71407220989016,149.30260396044324,149.32186357773946,220.3428143456468,198.2683590522646,198.2683590522646,198.2683590522646,198.2683590522646,198.2683590522646,198.2683590522646,198.1417940471505,235.33987803597722,235.33987803597722,235.33987803597722,235.32747389220862,235.32747389220862,235.32747389220862,235.32747389220862,218.50635352821942,218.50635352821942,218.50635352821942,218.50635352821942,218.50635352821942,218.50635352821942,218.50635352821942,228.45089117883813
Ayçiçek Yağı,0.010067528972613128,Gıda ve alkolsüz içecekler,100.0,100.31110246937584,100.92918720151486,100.84462782275175,100.84462782275175,100.98778406844104,100.98778406844104,100.98778406844104,100.98778406844104,100.98778406844104,101.4696398974655,101.4696398974655,101.4696398974655,101.4696398974655,101.4696398974655,101.4696398974655,101.4696398974655,101.4696398974655,101.68866820173021,103.88062393852309,103.88062393852309,104.08666815129367,104.32453752752974,104.32453752752974,104.3845084370807,104.3845084370807,104.60051238622941,104.60051238622941,104.60051238622941,104.7777838748746,104.7831141468607,104.99658734878754,104.98825417825222,105.37560818939662,105.25894495755341,105.2662624895005,105.27979819813127,105.35972602747994,105.36508875194721,105.36228042967683,105.13699998882035,105.1394466990097,105.41792328398422,105.43897994968137,105.4930354827002,105.4930354827002,105.7208102141711,105.57404158206705,105.60995970583305,105.62761140398254,105.76876148098897,105.90251639277575,105.88591136856505,105.88198035713694,105.96230920831857,105.99078110366096,106.01257752921688,106.12559974796622,106.42604046970452,106.55994646308118,106.57602292592992,106.64135366690857,106.64141396860668,106.6200387603365,107.00376511123622,107.0754657497276,107.10315931317034,107.04610648992008,106.97065928422838,106.98385692902418,106.94737841949052,107.06745150153083,107.12100418899044,106.95043711152563,106.93500930997813,106.35264764826917,106.3521928382708,106.35496048016182,106.35667695572297,106.36500698003566,106.54151957707842,106.54384338214611,106.5453829352923,106.5453829352923,106.5453829352923,106.54737937865073,106.54981318348729,107.36976070463595,107.95255745433272,108.01708326053443,108.01994837191151,108.38815711168417,108.25177834997459,108.50191871127426,108.79379400522464,108.64653756833972,108.79153254258485,108.79153254258485,108.79153254258485,108.79153254258485,108.79153254258485,108.90617214603775,108.96460162793579,108.72581295827324,108.72581295827324,108.7373410743536,108.7373410743536,108.7373410743536,108.73321071959745,108.73321071959745,108.69271091794626,108.69271091794626,108.93687135158355,108.93687135158355,109.24764379580863,109.59681005647465,109.67189473182532,110.20201518191803
Ağız ve Diş Bakımı Ürünleri,0.0015498652388390307,Çeşitli mal ve hizmetler,100.0,100.0,100.01215552688352,100.0055292665315,100.00720788142785,100.01811109182157,100.01434946452504,100.01237262707647,100.07759533992376,100.11968434922912,100.24534444483092,100.36426857177956,100.37842857979491,100.47267644063474,100.57038644126123,100.70200825762944,100.66484240715026,100.75028719166768,100.85227150847793,101.01189467807995,101.17794005763804,101.3680982554594,101.83216802755132,101.95943084869918,102.15551238333586,102.43758201448492,102.58361563066964,102.73753372054256,102.82639686128492,103.04127949050016,103.05643381070908,103.48955339256864,103.76312582591832,103.88877668290505,104.1620871214109,104.33159161658536,105.61639845958544,106.15407176855597,106.4716686414584,106.46790507618653,106.46790507618653,106.46790507618653,106.46790507618653,106.62084013254557,106.70823780133465,106.62466850875582,106.60216908265132,106.3728093729753,106.3476963108699,106.68152895595674,107.05920821772962,107.05920821772962,106.96358997440493,106.91678873536203,106.97125265264366,107.00520257242914,107.1005563550041,107.58066829408835,107.54222692404078,107.62799602690706,107.795442912525,107.95837777206778,107.76713413171773,107.85673387104208,108.05537531675031,107.78492246923578,107.77013122694864,107.844690943583,107.844690943583,107.84455642257728,107.90524500100516,108.37180250166946,108.44335299548742,108.39477629807443,108.43553642628784,108.42924176579136,108.54257180496744,108.59122179456006,109.12480894709688,109.1502619106724,109.05158169160248,108.81025872868128,108.8015168994138,108.8015168994138,108.8015168994138,109.1960609132403,109.32208884177066,109.25920924724846,109.2605558666088,109.26440071532151,109.34602744466368,109.38762508644191,109.76743467077227,109.74647515683228,109.68631577110438,109.81855578948124,110.08955604414297,110.1882347307429,110.20264977597834,110.60387591277264,110.39426984242664,110.14153486534332,109.95399773949086,109.8126753428896,109.7441264562489,110.01334804505974,110.306987687951,110.36311754020704,110.37735795669929,110.34885858260466,110.34746396415731,110.301202537946,110.4734915826501,110.72393654522588,110.79479546065689,111.01049315988637,110.99051320511232,111.09049301215326
Badana ve Boya Malzemeleri,0.004014131655780535,Konut,100.0,100.0,100.01676428095334,100.00793840898976,99.99499237876364,100.0013927266969,100.02976633502186,100.08093376536382,100.23471846393686,100.31783938753075,100.66724645531954,100.76393857492066,100.96636794639171,100.92627126792463,101.10532362064198,101.35863061250096,101.4878713587659,101.7005017700224,101.76292294397902,101.857869929627,101.87722405762744,102.02366325299305,102.33097764906856,102.3493503081835,102.31615650776364,102.3879468886168,102.72032876516796,103.06477080064542,103.23671155227863,103.55146915782518,103.57401980624394,103.8008746585108,103.78518516472477,103.87099605407528,104.01992533459185,104.05715419548518,104.3867712099116,104.8281593087036,105.08440695154604,105.07291752622596,115.4687720581534,115.4687720581534,115.4687720581534,115.45460297150794,115.46450339897798,114.44106355287975,115.18002063535928,115.13153237058744,115.093153668905,115.28536169765096,115.4349293956085,115.4349293956085,115.56172854606082,115.3294833967273,115.45157640455147,115.3385700235687,115.337843165835,115.32285380583056,115.14632307730602,115.26345786326942,115.28995518643808,115.21911366581382,115.30846935775617,115.33726109751736,115.96360476190162,116.03378265484147,115.9867194924024,115.88726431048153,115.88726431048153,115.81096253465512,116.00643586715364,116.36844784084536,116.30691148532482,115.99606769458372,116.24692150934293,116.20061382058606,116.22250265272176,116.1635284014948,116.2894984704069,116.09397512917184,116.06060206582715,115.99768168328636,115.78625030852064,115.78625030852064,115.78625030852064,115.95520491719826,116.10856926041524,116.139142315434,116.1407640210565,115.35756106273703,115.33916703319773,115.34821913947106,115.36403920031852,117.17468120614424,117.1783624949952,117.32658872564976,117.37426216496736,117.4177002184898,117.61694748853724,117.6452423253528,117.19736074776308,116.86535495252878,116.66381776155416,116.33118999964496,116.66267999041686,116.5081842264304,116.3872473914337,116.26861701619708,116.10823442861324,116.075664352814,116.364368615533,116.92267456244608,117.72379004615354,117.59832893400554,117.69980039343127,117.74259731224134,117.3212517619164,117.41262990340263
Badem İçi,0.0005009809610706654,Gıda ve alkolsüz içecekler,100.0,100.0,100.0,100.43099025141096,100.04024438845971,100.04024438845971,100.04024438845971,100.04024438845971,100.04024438845971,100.04024438845971,100.04024438845971,100.04024438845971,100.04024438845971,100.04024438845971,100.04024438845971,100.04024438845971,100.04024438845971,100.04024438845971,100.7500011749004,100.7500011749004,100.7500011749004,100.7500011749004,100.7500011749004,100.7500011749004,100.7500011749004,100.7500011749004,100.7500011749004,100.7500011749004,100.7500011749004,100.7500011749004,100.7500011749004,102.48016867265322,103.90229812868893,103.89887709050849,103.8978776361799,103.91095696232058,104.0212265707981,104.03459602168506,104.04189491621878,104.03934670365251,104.04564632738315,104.0478713173419,104.05322833248174,104.07237681256916,104.26390390563537,104.26390390563537,104.41671090417645,104.36102338789857,104.3984065130089,104.41575783948262,104.55898163740807,104.69923057653203,104.68227717057852,104.6783801673143,104.75801406537425,104.787519261192,104.81010701392589,104.93216801995275,105.17465641953501,105.30345907287233,105.31892232160433,105.38437913281828,105.38443490381314,105.36466569955145,105.51691112756998,105.58396983781375,105.6073973705346,105.5591349727451,105.53462688629646,105.54628289449697,105.51406591062114,105.62011549622747,105.66740813479569,105.6568939022003,105.64324987987767,105.63616932658122,105.63574074701745,105.64082639220196,105.6439805498218,105.65928782869295,105.65902932041669,105.7602721258091,105.76309935238429,105.76309935238429,105.76309935238429,105.766765654557,105.77123520589183,105.82822078116398,105.81855119071011,105.8151694972405,105.82011464672776,105.81862771725183,106.99654973429948,107.20153888381367,107.20680695922103,107.5169743629861,107.51388044751138,107.51632780158641,107.50887749888132,107.50887749888132,107.50887749888132,108.02784010507962,108.00198018433748,108.00198018433748,108.00198018433748,108.00198018433748,108.00198018433748,108.00198018433748,108.00198018433748,108.00198018433748,108.00198018433748,108.00198018433748,108.00198018433748,111.45447028372897,111.75560556703378,111.75560556703378,111.75560556703378,111.75560556703378
